label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Ribes rubrum L.,Ribes rubrum,Ribes rubrum L.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes Ribes rubrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ribes triste Pall.,Ribes triste,Ribes triste Pall.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes Ribes triste,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Richardia L.,Richardia L.,Richardia L.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Richardia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Richardia brasiliensis Gomes,Richardia brasiliensis,Richardia brasiliensis Gomes,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Richardia Richardia brasiliensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Richardia scabra L.,Richardia scabra,Richardia scabra L.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Richardia Richardia scabra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ricinus L.,Ricinus L.,Ricinus L.,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Ricinus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ricinus communis L.,Ricinus communis,Ricinus communis L.,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Ricinus Ricinus communis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Robinia L.,Robinia L.,Robinia L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Robinia hispida L.,Robinia hispida,Robinia hispida L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia Robinia hispida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Robinia hispida L. var. fertilis (Ashe) R.T. Clausen,Robinia hispida,Robinia hispida L. var. fertilis (Ashe) R.T. Clausen,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia Robinia hispida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Robinia hispida L. var. hispida,Robinia hispida,Robinia hispida L. var. hispida,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia Robinia hispida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Robinia hispida L. var. kelseyi (J.F. Cowell ex Hutch.) Isely,Robinia hispida,Robinia hispida L. var. kelseyi (J.F. Cowell ex Hutch.) Isely,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia Robinia hispida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Robinia hispida L. var. rosea Pursh,Robinia hispida,Robinia hispida L. var. rosea Pursh,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia Robinia hispida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Robinia pseudoacacia L.,Robinia pseudoacacia,Robinia pseudoacacia L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia Robinia pseudoacacia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Robinia viscosa Vent.,Robinia viscosa,Robinia viscosa Vent.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia Robinia viscosa,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Robinia viscosa Vent. var. viscosa,Robinia viscosa,Robinia viscosa Vent. var. viscosa,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia Robinia viscosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa Scop.,Rorippa Scop.,Rorippa Scop.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa palustris (L.) Besser,Rorippa palustris,Rorippa palustris (L.) Besser,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa Rorippa palustris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rorippa palustris (L.) Besser ssp. fernaldiana (Butters & Abbe) Jonsell,Rorippa palustris,Rorippa palustris (L.) Besser ssp. fernaldiana (Butters & Abbe) Jonsell,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa Rorippa palustris,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Rorippa palustris (L.) Besser ssp. hispida (Desv.) Jonsell,Rorippa palustris,Rorippa palustris (L.) Besser ssp. hispida (Desv.) Jonsell,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa Rorippa palustris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rorippa sessiliflora (Nutt.) Hitchc.,Rorippa sessiliflora,Rorippa sessiliflora (Nutt.) Hitchc.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa Rorippa sessiliflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa sylvestris (L.) Besser,Rorippa sylvestris,Rorippa sylvestris (L.) Besser,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa Rorippa sylvestris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rosa L.,Rosa L.,Rosa L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rosa blanda Aiton,Rosa blanda,Rosa blanda Aiton,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa blanda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa blanda Aiton var. blanda,Rosa blanda Aiton var. blanda,Rosa blanda Aiton var. blanda,Plantae Rosa Rosa blanda Aiton var. blanda,FORCE_ACCEPTED
Rosa bracteata J.C. Wendl.,Rosa bracteata,Rosa bracteata J.C. Wendl.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa bracteata,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Rosa canina L.,Rosa canina,Rosa canina L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa canina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa carolina L.,Rosa carolina,Rosa carolina L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa carolina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa carolina L. var. carolina,Rosa carolina,Rosa carolina L. var. carolina,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa carolina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rosa chinensis Jacq.,Rosa chinensis,Rosa chinensis Jacq.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa chinensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa cinnamomea L.,Rosa cinnamomea,Rosa cinnamomea L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa cinnamomea,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Rosa gallica L.,Rosa gallica,Rosa gallica L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa gallica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa laevigata Michx.,Rosa laevigata,Rosa laevigata Michx.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa laevigata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa micrantha Borrer ex Sm.,Rosa micrantha,Rosa micrantha Borrer ex Sm.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa micrantha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rosa multiflora Thunb.,Rosa multiflora,Rosa multiflora Thunb.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa multiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa palustris Marshall,Rosa palustris,Rosa palustris Marshall,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa palustris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa rubiginosa L.,Rosa rubiginosa,Rosa rubiginosa L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa rubiginosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa rugosa Thunb.,Rosa rugosa,Rosa rugosa Thunb.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa rugosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa setigera Michx.,Rosa setigera,Rosa setigera Michx.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa setigera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rosa setigera Michx. var. setigera,Rosa setigera,Rosa setigera Michx. var. setigera,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa setigera,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Rosa setigera Michx. var. tomentosa Torr. & A. Gray,Rosa setigera,Rosa setigera Michx. var. tomentosa Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa setigera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rosa spinosissima L.,Rosa spinosissima,Rosa spinosissima L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa spinosissima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa virginiana Mill.,Rosa virginiana,Rosa virginiana Mill.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa virginiana,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Rosa virginiana Mill. var. virginiana,Rosa virginiana,Rosa virginiana Mill. var. virginiana,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rosa wichuraiana Crép.,Rosa wichuraiana,Rosa wichuraiana Crép.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa Rosa wichuraiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rotala L.,Rotala L.,Rotala L.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Rotala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rotala ramosior (L.) Koehne,Rotala ramosior,Rotala ramosior (L.) Koehne,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Rotala Rotala ramosior,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus L.,Rubus L.,Rubus L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rubus aboriginum Rydb.,Rubus aboriginum,Rubus aboriginum Rydb.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus aboriginum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus allegheniensis Porter,Rubus allegheniensis,Rubus allegheniensis Porter,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus allegheniensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus allegheniensis Porter var. allegheniensis,Rubus allegheniensis,Rubus allegheniensis Porter var. allegheniensis,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus allegheniensis,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Rubus allegheniensis Porter var. gravesii Fernald,Rubus allegheniensis,Rubus allegheniensis Porter var. gravesii Fernald,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus allegheniensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus alumnus L.H. Bailey,Rubus alumnus,Rubus alumnus L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus alumnus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus argutus Link,Rubus argutus,Rubus argutus Link,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus argutus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus armeniacus Focke,Rubus armeniacus,Rubus armeniacus Focke,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus armeniacus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus baileyanus Britton,Rubus baileyanus,Rubus baileyanus Britton,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus baileyanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus bellobatus L.H. Bailey,Rubus bellobatus,Rubus bellobatus L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus bellobatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus bifrons Vest ex Tratt.,Rubus bifrons,Rubus bifrons Vest ex Tratt.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus bifrons,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rubus boyntonii Ashe,Rubus boyntonii,Rubus boyntonii Ashe,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus boyntonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus canadensis L.,Rubus canadensis,Rubus canadensis L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rubus clarus L.H. Bailey,Rubus clarus,Rubus clarus L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus clarus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus cuneifolius Pursh,Rubus cuneifolius,Rubus cuneifolius Pursh,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus cuneifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rubus defectionis Fernald,Rubus defectionis,Rubus defectionis Fernald,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus defectionis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus fecundus L.H. Bailey,Rubus fecundus,Rubus fecundus L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus fecundus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus felix L.H. Bailey,Rubus felix,Rubus felix L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus felix,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus flagellaris Willd.,Rubus flagellaris,Rubus flagellaris Willd.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus flagellaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rubus floricomus Blanch.,Rubus floricomus,Rubus floricomus Blanch.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus floricomus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus frondosus Bigelow,Rubus frondosus,Rubus frondosus Bigelow,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus frondosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus geniculatus Kaltenb.,Rubus geniculatus,Rubus geniculatus Kaltenb.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus geniculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rubus grimesii L.H. Bailey,Rubus grimesii,Rubus grimesii L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus grimesii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus hispidus L.,Rubus hispidus,Rubus hispidus L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus hispidus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rubus hypolasius Fernald,Rubus recurvicaulis,Rubus hypolasius Fernald,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus recurvicaulis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Rubus idaeus L.,Rubus idaeus,Rubus idaeus L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus idaeus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rubus idaeus L. ssp. idaeus,Rubus idaeus,Rubus idaeus L. ssp. idaeus,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus idaeus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rubus idaeus L. ssp. strigosus (Michx.) Focke,Rubus idaeus,Rubus idaeus L. ssp. strigosus (Michx.) Focke,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus idaeus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rubus illecebrosus Focke,Rubus illecebrosus,Rubus illecebrosus Focke,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus illecebrosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus immanis Ashe,Rubus immanis,Rubus immanis Ashe,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus immanis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus iniens L.H. Bailey,Rubus iniens,Rubus iniens L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus iniens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus invisus (L.H. Bailey) Britton,Rubus invisus,Rubus invisus (L.H. Bailey) Britton,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus invisus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rubus laciniatus Willd.,Rubus laciniatus,Rubus laciniatus Willd.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus laciniatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rubus laudatus A. Berger,Rubus laudatus,Rubus laudatus A. Berger,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus laudatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus leviculus L.H. Bailey,Rubus serratus,Rubus leviculus L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus serratus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Rubus longii Fernald,Rubus longii Fernald,Rubus longii Fernald,Plantae Rubus Rubus longii Fernald,FAILED_FORCED_INPUT
Rubus michiganensis (Card ex L.H. Bailey) L.H. Bailey,Rubus michiganensis,Rubus michiganensis (Card ex L.H. Bailey) L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus michiganensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus missouricus L.H. Bailey,Rubus missouricus,Rubus missouricus L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus missouricus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus multifer L.H. Bailey,Rubus multifer,Rubus multifer L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus multifer,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus occidentalis L.,Rubus occidentalis,Rubus occidentalis L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rubus odoratus L.,Rubus odoratus,Rubus odoratus L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus odoratus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus odoratus L. var. odoratus,Rubus odoratus,Rubus odoratus L. var. odoratus,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus odoratus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rubus ostryifolius Rydb.,Rubus ostryifolius,Rubus ostryifolius Rydb.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus ostryifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rubus pascuus L.H. Bailey,Rubus pascuus,Rubus pascuus L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus pascuus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus pensilvanicus Poir.,Rubus pensilvanicus,Rubus pensilvanicus Poir.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus pensilvanicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus pergratus Blanch.,Rubus pergratus,Rubus pergratus Blanch.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus pergratus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rubus pernagaeus Fernald,Rubus pernagaeus,Rubus pernagaeus Fernald,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus pernagaeus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus philadelphicus Blanch.,Rubus philadelphicus,Rubus philadelphicus Blanch.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus philadelphicus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus phoenicolasius Maxim.,Rubus phoenicolasius,Rubus phoenicolasius Maxim.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus phoenicolasius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus plexus Fernald,Rubus plexus,Rubus plexus Fernald,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus plexus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus plicatifolius Blanch.,Rubus heterophyllus,Rubus plicatifolius Blanch.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus heterophyllus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Rubus probabilis L.H. Bailey,Rubus probabilis,Rubus probabilis L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus probabilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus randolphiorum L.H. Bailey,Rubus randolphiorum,Rubus randolphiorum L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus randolphiorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus recurvans Blanch.,Rubus recurvans,Rubus recurvans Blanch.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus recurvans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus roribaccus (L.H. Bailey) Rydb.,Rubus roribaccus,Rubus roribaccus (L.H. Bailey) Rydb.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus roribaccus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus rosarius L.H. Bailey,Rubus rosarius,Rubus rosarius L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus rosarius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus scambens L.H. Bailey,Rubus scambens,Rubus scambens L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus scambens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus sewardianus Fernald,Rubus sewardianus,Rubus sewardianus Fernald,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus sewardianus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus steelei L.H. Bailey,Rubus steelei,Rubus steelei L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus steelei,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus suus L.H. Bailey,Rubus suus,Rubus suus L.H. Bailey,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus suus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus trivialis Michx.,Rubus trivialis,Rubus trivialis Michx.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus Rubus trivialis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rubus vigilis L.H. Bailey,Rubus vigilis L.H. Bailey,Rubus vigilis L.H. Bailey,Plantae Rubus Rubus vigilis L.H. Bailey,FORCE_ACCEPTED
Rudbeckia L.,Rudbeckia L.,Rudbeckia L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Rudbeckia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rudbeckia fulgida Aiton,Rudbeckia fulgida,Rudbeckia fulgida Aiton,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Rudbeckia Rudbeckia fulgida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
