label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Rubus arcticus L.,Rubus arcticus,Rubus arcticus L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus arcticus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rubus armeniacus Focke,Rubus armeniacus,Rubus armeniacus Focke,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus armeniacus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus deliciosus Torr.,Rubus deliciosus,Rubus deliciosus Torr.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus deliciosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus idaeus L.,Rubus idaeus,Rubus idaeus L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus idaeus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rubus laciniatus Willd.,Rubus laciniatus,Rubus laciniatus Willd.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus laciniatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rubus neomexicanus A. Gray,Rubus neomexicanus,Rubus neomexicanus A. Gray,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus neomexicanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus occidentalis L.,Rubus occidentalis,Rubus occidentalis L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rubus parviflorus Nutt.,Rubus parviflorus,Rubus parviflorus Nutt.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus parviflorus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Rubus parviflorus Nutt. var. parviflorus,Rubus nutkanus,Rubus parviflorus Nutt. var. parviflorus,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus nutkanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rubus pubescens Raf.,Rubus pubescens,Rubus pubescens Raf.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus pubescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rudbeckia L.,Rudbeckia ,Rudbeckia L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Rudbeckia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rudbeckia hirta L.,Rudbeckia hirta,Rudbeckia hirta L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Rudbeckia hirta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rudbeckia laciniata L.,Rudbeckia laciniata,Rudbeckia laciniata L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Rudbeckia laciniata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rudbeckia montana A. Gray,Rudbeckia montana,Rudbeckia montana A. Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Rudbeckia montana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rudbeckia triloba L.,Rudbeckia triloba,Rudbeckia triloba L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Rudbeckia triloba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rumex L.,Rumex ,Rumex L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rumex acetosella L.,Rumex acetosella,Rumex acetosella L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex acetosella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rumex altissimus Alph. Wood,Rumex altissimus,Rumex altissimus Alph. Wood,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex altissimus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rumex aquaticus L.,Rumex aquaticus,Rumex aquaticus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex aquaticus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rumex aquaticus L. var. fenestratus (Greene) Dorn,Rumex occidentalis,Rumex aquaticus L. var. fenestratus (Greene) Dorn,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex occidentalis,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Rumex crispus L.,Rumex crispus,Rumex crispus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex crispus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rumex densiflorus Osterh.,Rumex densiflorus,Rumex densiflorus Osterh.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex densiflorus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rumex hymenosepalus Torr.,Rumex hymenosepalus,Rumex hymenosepalus Torr.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex hymenosepalus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rumex maritimus L.,Rumex maritimus,Rumex maritimus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex maritimus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rumex obtusifolius L.,Rumex obtusifolius,Rumex obtusifolius L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex obtusifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rumex patientia L.,Rumex patientia,Rumex patientia L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex patientia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rumex paucifolius Nutt.,Rumex paucifolius,Rumex paucifolius Nutt.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex paucifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rumex salicifolius Weinm.,Rumex salicifolius,Rumex salicifolius Weinm.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex salicifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rumex salicifolius Weinm. var. mexicanus (Meisn.) C.L. Hitchc.,Rumex triangulivalvis,Rumex salicifolius Weinm. var. mexicanus (Meisn.) C.L. Hitchc.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex triangulivalvis,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Rumex stenophyllus Ledeb.,Rumex stenophyllus,Rumex stenophyllus Ledeb.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex stenophyllus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rumex venosus Pursh,Rumex venosus,Rumex venosus Pursh,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rumex venosus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ruppia L.,Ruppia ,Ruppia L.,Plantae Tracheophyta Liliopsida Alismatales Ruppiaceae Ruppia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ruppia cirrhosa (Petagna) Grande,Ruppia cirrhosa,Ruppia cirrhosa (Petagna) Grande,Plantae Tracheophyta Liliopsida Alismatales Ruppiaceae Ruppia cirrhosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Saccharum L.,Saccharum ,Saccharum L.,Plantae Tracheophyta Liliopsida Poales Poaceae Saccharum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Saccharum ravennae (L.) L.,Saccharum ravennae,Saccharum ravennae (L.) L.,Plantae Tracheophyta Liliopsida Poales Poaceae Saccharum ravennae,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sagina L.,Sagina ,Sagina L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Sagina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sagina apetala Ard.,Sagina apetala,Sagina apetala Ard.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Sagina apetala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Sagina procumbens L.,Sagina procumbens,Sagina procumbens L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Sagina procumbens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Sagina saginoides (L.) Karst.,Sagina saginoides,Sagina saginoides (L.) Karst.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Sagina saginoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sagittaria L.,Sagittaria ,Sagittaria L.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Sagittaria,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Sagittaria brevirostra Mack. & Bush,Sagittaria brevirostra,Sagittaria brevirostra Mack. & Bush,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Sagittaria brevirostra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sagittaria calycina Engelm.,Sagittaria calycina,Sagittaria calycina Engelm.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Sagittaria calycina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sagittaria cuneata Sheldon,Sagittaria cuneata,Sagittaria cuneata Sheldon,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Sagittaria cuneata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sagittaria graminea Michx.,Sagittaria graminea,Sagittaria graminea Michx.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Sagittaria graminea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sagittaria latifolia Willd.,Sagittaria latifolia,Sagittaria latifolia Willd.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Sagittaria latifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sagittaria longiloba Engelm. ex J.G. Sm.,Sagittaria longiloba,Sagittaria longiloba Engelm. ex J.G. Sm.,Plantae Tracheophyta Liliopsida Alismatales Alismataceae Sagittaria longiloba,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Salicornia L.,Salicornia ,Salicornia L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Salicornia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Salicornia rubra A. Nelson,Salicornia rubra,Salicornia rubra A. Nelson,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Salicornia rubra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix L.,Salix ,Salix L.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Salix alba L.,Salix alba,Salix alba L.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix alba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Salix amygdaloides Andersson,Salix amygdaloides,Salix amygdaloides Andersson,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix amygdaloides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix arizonica Dorn,Salix arizonica,Salix arizonica Dorn,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix arizonica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix barclayi Andersson,Salix barclayi,Salix barclayi Andersson,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix barclayi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix bebbiana Sarg.,Salix bebbiana,Salix bebbiana Sarg.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix bebbiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix boothii Dorn,Salix boothii,Salix boothii Dorn,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix boothii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix brachycarpa Nutt.,Salix brachycarpa,Salix brachycarpa Nutt.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix brachycarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix calcicola Fernald & Wiegand,Salix calcicola,Salix calcicola Fernald & Wiegand,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix calcicola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix candida Flueggé ex Willd.,Salix candida,Salix candida Flueggé ex Willd.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix candida,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Salix cascadensis Cockerell,Salix cascadensis,Salix cascadensis Cockerell,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix cascadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix discolor Muhl.,Salix discolor,Salix discolor Muhl.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix discolor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Salix drummondiana Barratt ex Hook.,Salix drummondiana,Salix drummondiana Barratt ex Hook.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix drummondiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Salix eriocephala Michx.,Salix eriocephala,Salix eriocephala Michx.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix eriocephala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix exigua Nutt.,Salix exigua,Salix exigua Nutt.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix exigua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix fragilis L.,Salix fragilis,Salix fragilis L.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix fragilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Salix geyeriana Andersson,Salix geyeriana,Salix geyeriana Andersson,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix geyeriana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix glauca L.,Salix glauca,Salix glauca L.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix glauca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Salix gooddingii C.R. Ball,Salix gooddingii,Salix gooddingii C.R. Ball,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix gooddingii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix interior Rowlee,Salix interior,Salix interior Rowlee,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix interior,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix irrorata Andersson,Salix irrorata,Salix irrorata Andersson,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix irrorata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix lemmonii Bebb,Salix lemmonii,Salix lemmonii Bebb,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix lemmonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix ligulifolia (C.R. Ball) C.R. Ball ex C.K. Schneid.,Salix ligulifolia,Salix ligulifolia (C.R. Ball) C.R. Ball ex C.K. Schneid.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix ligulifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Salix lucida Muhl.,Salix lucida,Salix lucida Muhl.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix lucida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Salix lutea Nutt.,Salix lutea,Salix lutea Nutt.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix lutea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix matsudana Koidzumi,Salix matsudana,Salix matsudana Koidzumi,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix matsudana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix melanopsis Nutt.,Salix melanopsis,Salix melanopsis Nutt.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix melanopsis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix monticola Bebb,Salix monticola,Salix monticola Bebb,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix monticola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix myrtillifolia Andersson,Salix myrtillifolia,Salix myrtillifolia Andersson,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix myrtillifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix nigra Marshall,Salix nigra,Salix nigra Marshall,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix nigra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix nivalis Hook.,Salix nivalis,Salix nivalis Hook.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix nivalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Salix orestera C.K. Schneid.,Salix orestera,Salix orestera C.K. Schneid.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix orestera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix pentandra L.,Salix pentandra,Salix pentandra L.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix pentandra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Salix petiolaris Sm.,Salix petiolaris,Salix petiolaris Sm.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix petiolaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix petrophila Rydb.,Salix petrophila,Salix petrophila Rydb.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix petrophila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix planifolia Pursh,Salix planifolia,Salix planifolia Pursh,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix planifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix purpurea L.,Salix purpurea,Salix purpurea L.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix purpurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix scouleriana Barratt ex Hook.,Salix scouleriana,Salix scouleriana Barratt ex Hook.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix scouleriana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Salix serissima (L.H. Bailey) Fernald,Salix serissima,Salix serissima (L.H. Bailey) Fernald,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix serissima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix wolfii Bebb,Salix wolfii,Salix wolfii Bebb,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix wolfii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Salix ×glatfelteri C.K. Schneid. [amygdaloides × nigra],Salix glatfelteri,Salix ×glatfelteri C.K. Schneid. [amygdaloides × nigra],Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix glatfelteri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix ×pendulina Wender. [babylonica × euxina],Salix pendulina,Salix ×pendulina Wender. [babylonica × euxina],Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix pendulina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix ×princeps-ourayi L. Kelso [glauca × monticola],Salix princeps-ourayi,Salix ×princeps-ourayi L. Kelso [glauca × monticola],Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix princeps-ourayi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salix ×rubens Schrank (pro sp.) [alba × fragilis],Salix rubens,Salix ×rubens Schrank (pro sp.) [alba × fragilis],Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Salix rubens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Salsola L.,Salsola ,Salsola L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Salsola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Salsola collina Pall.,Salsola collina,Salsola collina Pall.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Salsola collina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salsola paulsenii Litv.,Salsola paulsenii,Salsola paulsenii Litv.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Salsola paulsenii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salsola tragus L.,Salsola tragus,Salsola tragus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Salsola tragus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salvia L.,Salvia ,Salvia L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Salvia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salvia aethiopis L.,Salvia aethiopis,Salvia aethiopis L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Salvia aethiopis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Salvia azurea Michx. ex Lam.,Salvia azurea,Salvia azurea Michx. ex Lam.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Salvia azurea,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Salvia pratensis L.,Salvia pratensis,Salvia pratensis L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Salvia pratensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Salvia reflexa Hornem.,Salvia reflexa,Salvia reflexa Hornem.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Salvia reflexa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salvia sclarea L.,Salvia sclarea,Salvia sclarea L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Salvia sclarea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Salvia ×sylvestris L. (pro sp.) [nemorosa × pratensis],Salvia sylvestris,Salvia ×sylvestris L. (pro sp.) [nemorosa × pratensis],Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Salvia sylvestris,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Sambucus L.,Sambucus ,Sambucus L.,Plantae Tracheophyta Magnoliopsida Dipsacales Viburnaceae Sambucus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sambucus nigra L.,Sambucus nigra,Sambucus nigra L.,Plantae Tracheophyta Magnoliopsida Dipsacales Viburnaceae Sambucus nigra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Sambucus nigra L. ssp. canadensis (L.) R. Bolli,Sambucus canadensis,Sambucus nigra L. ssp. canadensis (L.) R. Bolli,Plantae Tracheophyta Magnoliopsida Dipsacales Viburnaceae Sambucus canadensis,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Sambucus nigra L. ssp. cerulea (Raf.) R. Bolli,Sambucus cerulea,Sambucus nigra L. ssp. cerulea (Raf.) R. Bolli,Plantae Tracheophyta Magnoliopsida Dipsacales Viburnaceae Sambucus cerulea,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Sambucus racemosa L.,Sambucus racemosa,Sambucus racemosa L.,Plantae Tracheophyta Magnoliopsida Dipsacales Viburnaceae Sambucus racemosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sanguisorba L.,Sanguisorba ,Sanguisorba L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Sanguisorba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sanicula L.,Sanicula ,Sanicula L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Sanicula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sanicula marilandica L.,Sanicula marilandica,Sanicula marilandica L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Sanicula marilandica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Sapindus L.,Sapindus ,Sapindus L.,Plantae Tracheophyta Magnoliopsida Sapindales Sapindaceae Sapindus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Sapindus saponaria L.,Sapindus saponaria,Sapindus saponaria L.,Plantae Tracheophyta Magnoliopsida Sapindales Sapindaceae Sapindus saponaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sapindus saponaria L. var. drummondii (Hook. & Arn.) L.D. Benson,Sapindus drummondii,Sapindus saponaria L. var. drummondii (Hook. & Arn.) L.D. Benson,Plantae Tracheophyta Magnoliopsida Sapindales Sapindaceae Sapindus drummondii,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Saponaria L.,Saponaria ,Saponaria L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Saponaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
